category,product_type,site,site_type,title,price,shipping,pickup,currency,condition,url,image_url
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model EHI-7 Reddra Zenebus (Empire Ver.) 1/72 Scale Model Kit (Reissue),59.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-ehi-7-reddra-zenebus-empire-ver-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/products/ff8f38f8-848c-4922-92df-cb059f1f0f83_600x600.jpg?v=1762278707
zoid,model_kit,USA Gundam Store,retailer,Zoids Realize Model RMZ-020 Zabat 1/100 Scale Model Kit,32.99,,,USD,New,https://www.usagundamstore.com/products/zoids-realize-model-rmz-020-zabat-1-100-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/46e2fa82-c42d-4353-989c-4933f07e5570_600x600.webp?v=1771302790
zoid,model_kit,USA Gundam Store,retailer,Zoids Advanced Zi AZ-15 Psycho Geno Saurer 1/72 Scale Model Kit,119.99,,,USD,New,https://www.usagundamstore.com/products/zoids-advanced-zi-az-15-psycho-geno-saurer-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/256625a2-04af-46c3-abeb-a5ef491208ac_600x600.webp?v=1771302654
zoid,model_kit,USA Gundam Store,retailer,Zoids Realize Model RMZ-017 Command Wolf (Urban Warfare Special Ver.) 1/100 Scale Model Kit,47.99,,,USD,New,https://www.usagundamstore.com/products/zoids-realize-model-rmz-017-command-wolf-urban-warfare-special-ver-1-100-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/e3920dd7-f6b8-442d-8232-822188c50259_600x600.webp?v=1768420394
zoid,model_kit,USA Gundam Store,retailer,Zoids Adamas Machina AM-Z01EX Berserk Fury (Elementary Body) Model Kit,226.99,,,USD,New,https://www.usagundamstore.com/products/zoids-adamas-machina-am-z01ex-berserk-fury-elementary-body-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/e54f2598-aa17-4cf6-9544-6d9f86f803de_600x600.webp?v=1759944451
zoid,model_kit,USA Gundam Store,retailer,Zoids Advanced Zi AZ-03EX Murasame Liger (Original Color Ver.) 1/72 Scale Model Kit,103.99,,,USD,New,https://www.usagundamstore.com/products/zoids-advanced-zi-az-03ex-murasame-liger-original-color-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/734a6362-8ef7-4375-80c5-e30c278f6a12_600x600.webp?v=1764952513
zoid,model_kit,USA Gundam Store,retailer,Zoids ADVANCED Zi AZ-06EX Phoenix Republic Ver. 1/72 Scale Exclusive Model Kit,44.99,,,USD,New,https://www.usagundamstore.com/products/zoids-az-06ex-phoenix-republic-ver-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/5e2f6b72-56a9-4b11-8702-a7fc558baf9b_600x600.webp?v=1762286329
zoid,model_kit,USA Gundam Store,retailer,Zoids Realize Model RMZ-004 Hellcat (Guylos Color Ver.) 1/100 Scale Model Kit,24.99,,,USD,New,https://www.usagundamstore.com/products/zoids-realize-model-rmz-004-hellcat-guylos-color-ver-1-100-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/083f7bce-ccd7-464e-af27-f23f2db44053_600x600.webp?v=1762285183
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model EZ017 Iguan (Marking Plus Ver.) Model Kit,42.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-ez017-iguan-marking-plus-ver-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/products/c340b830-de85-48c8-afd6-683fd6b5d130_600x600.jpg?v=1762275596
zoid,model_kit,USA Gundam Store,retailer,Zoids Fine Graph RZ-028 Blade Liger (AB Bang Ver.) Frame,199.99,,,USD,New,https://www.usagundamstore.com/products/zoids-fine-graph-rz-028-blade-liger-ab-bang-ver-frame,https://cdn.shopify.com/s/files/1/0727/8355/files/GV220_CFG_BLADE_LIGER_AB_01_600x600.webp?v=1786105275
zoid,model_kit,USA Gundam Store,retailer,Zoids Genesis Spark Fig Grande SF-G01 Kotona Elegance 1/7 Scale Figure,169.99,,,USD,New,https://www.usagundamstore.com/products/zoids-genesis-spark-fig-grande-sf-g01-kotona-elegance-1-7-scale-figure,https://cdn.shopify.com/s/files/1/0727/8355/files/768w_15_5486871c-076f-465b-ab63-1f79cad2e487_600x600.webp?v=1778699105
zoid,model_kit,USA Gundam Store,retailer,Zoids Realize Model RMZ-019 Hell Cat &amp; Molga (Zenebus Color) 1/100 Scale Model Kit Set,42.99,,,USD,New,https://www.usagundamstore.com/products/zoids-realize-model-rmz-019-hell-cat-molga-zenebus-color-1-100-scale-model-kit-set,https://cdn.shopify.com/s/files/1/0727/8355/files/3945d973-f7cb-4bae-9f14-22d45ba9e832_600x600.webp?v=1771303743
zoid,model_kit,USA Gundam Store,retailer,Zoids Advanced Zi AZ-14EX Liger Zero X Unit 1/72 Scale Armor Parts Set,47.99,,,USD,New,https://www.usagundamstore.com/products/zoids-advanced-zi-az-14ex-liger-zero-x-unit-1-72-scale-armor-parts-set,https://cdn.shopify.com/s/files/1/0727/8355/files/14a632fb-405c-45ab-b4f0-913e349369be_600x600.webp?v=1771302510
zoid,model_kit,USA Gundam Store,retailer,Zoids RMZ-007 Trinity Liger 1/100 Scale Model Kit,45.99,,,USD,New,https://www.usagundamstore.com/products/zoids-rmz-007-trinity-liger-1-100-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/8ec23d77-1cdb-45f9-a532-d607b9e62193_600x600.webp?v=1762286785
zoid,model_kit,USA Gundam Store,retailer,Zoids Realize Model RMZ-006 Saber Tiger (Schwarz Special Ver.) 1/100 Scale Model Kit,49.99,,,USD,New,https://www.usagundamstore.com/products/zoids-realize-model-rmz-006-saber-tiger-schwarz-special-ver-1-100-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/9bddc768-2545-4605-82b1-0c477a7e6680_600x600.webp?v=1762285721
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model EZ-005 Redler (Guyros Empire Ver.) 1/72 Scale Model Kit,59.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-ez-005-redler-guyros-empire-ver-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/products/a728c2a0-7709-407a-9bd9-dae35edfc46b_600x600.jpg?v=1762278707
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model Customize Parts Pile Bunker Unit,10.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-customize-parts-pile-bunker-unit,https://cdn.shopify.com/s/files/1/0727/8355/products/8c8f5943-5a08-4506-9a41-7199aa19a35f_600x600.jpg?v=1762274549
zoid,model_kit,USA Gundam Store,retailer,1/72 ZOIDS EZ-027 RAVEN RAPTOR,55.99,,,USD,New,https://www.usagundamstore.com/products/1-72-zoids-ez-027-raven-raptor,https://cdn.shopify.com/s/files/1/0727/8355/products/kbyzd109_2_1_600x600.jpg?v=1762274538
zoid,model_kit,USA Gundam Store,retailer,Zoids Fine Graph EZ-034 Geno Breaker (Raven Ver.) Frame,199.99,,,USD,New,https://www.usagundamstore.com/products/zoids-fine-graph-ez-034-geno-breaker-raven-ver-frame,https://cdn.shopify.com/s/files/1/0727/8355/files/GV221_CFG_GENO_BREAKER_RAVEN_01_600x600.webp?v=1786105476
zoid,model_kit,USA Gundam Store,retailer,Zoids Advanced Zi AZ-02EX3 Liger Zero Type Zero Armor 1/72 Scale Armor Parts Set,20.99,,,USD,New,https://www.usagundamstore.com/products/zoids-advanced-zi-az-02ex3-liger-zero-type-zero-armor-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/768w_d7745d16-bff1-47df-af1c-76b1760a0497_600x600.webp?v=1778691903
zoid,model_kit,USA Gundam Store,retailer,Zoids Advanced Zi AZ-16EX Liger Zero Jager (Unit Original Color) 1/72 Scale Armor Parts Set,41.99,,,USD,New,https://www.usagundamstore.com/products/zoids-advanced-zi-az-16ex-liger-zero-jager-unit-original-color-ver-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/768w_3_412877e1-d2d2-438f-8158-3799b3b5badc_600x600.webp?v=1778691867
zoid,model_kit,USA Gundam Store,retailer,Transformers x Zoids X Diaclone Synergenex Series Shield-D-Prime Action Figure,399.99,,,USD,New,https://www.usagundamstore.com/products/transformers-x-zoids-x-diaclone-synergenex-series-shield-d-prime-action-figure,https://cdn.shopify.com/s/files/1/0727/8355/files/68fdc646-bd79-4033-b94b-f7123e841c35_600x600.webp?v=1762288945
zoid,model_kit,USA Gundam Store,retailer,Zoids Realize Model RMZ-005 Molga (Guylos Color Ver.) 1/100 Scale Model Kit,22.99,,,USD,New,https://www.usagundamstore.com/products/zoids-realize-model-rmz-005-molga-guylos-color-ver-1-100-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/8a7445f1-b218-420c-a6d7-e5d791722f74_600x600.webp?v=1762285183
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model EZ027 Rev Raptor (Night Patrol Ver.) 1/72 Scale Model Kit,79.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-ez-027-rev-raptor-night-patrol,https://cdn.shopify.com/s/files/1/0727/8355/products/3f4f3d19-625b-441d-a873-28c7c31357cc_600x600.jpg?v=1762280041
zoid,model_kit,USA Gundam Store,retailer,End of Heroes Zombinoid Biter 1/24 Scale Model Kit,20.99,,,USD,New,https://www.usagundamstore.com/products/end-of-heroes-zombinoid-biter-1-24-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/products/81347342-a903-4f83-9474-69852c37f3e4_600x600.jpg?v=1762277033
zoid,model_kit,USA Gundam Store,retailer,End of Heroes Zombinoid Agony 1/24 Scale Model Kit,20.99,,,USD,New,https://www.usagundamstore.com/products/end-of-heroes-zombinoid-agony-1-24-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/products/47b52c58-0a2b-4f52-8a5b-27cc47c8ed6d_600x600.jpg?v=1762277031
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model Changing Armor System Liger Zero X Unit (Empire Ver.) Model Kit,39.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-changing-armor-system-liger-zero-x-unit-empire-ver-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/products/94d1de33-8e0a-4d0b-8852-2a9e81470be1_600x600.jpg?v=1762274760
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model Iron Kong (Schwarz Special 1999 -Recolor- Ver.) 1/72 Scale Model Kit,159.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-iron-kong-schwarz-special-1999-recolor-ver-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/33b7a8df-b0e7-42e4-864e-2ecc085369da_600x600.webp?v=1770828299
zoid,model_kit,USA Gundam Store,retailer,Zoids HMM EZ-054 Liger Zero X 1/72 Scale Model Kit,88.99,,,USD,New,https://www.usagundamstore.com/products/zoids-hmm-ez-054-liger-zero-x-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/products/66ddf062-e8a9-46e5-9094-41acd2a02e3f_600x600.jpg?v=1762274758
zoid,model_kit,USA Gundam Store,retailer,Zoids x Patlabor Synergenex Series Hunter Wolf Patlabor Unit 2 Model Kit,39.99,,,USD,New,https://www.usagundamstore.com/products/zoids-x-patlabor-synergenex-series-hunter-wolf-patlabor-unit-2-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/3b3f7316-05b9-4745-96e2-cdbee1c157d9_600x600.webp?v=1754567305
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model Shield Liger (DCS Ver.) 1/72 Scale Model Kit,77.99,,,USD,New,https://www.usagundamstore.com/products/1-72-zoids-rz-007-shield-liger-dcs-j,https://cdn.shopify.com/s/files/1/0727/8355/products/kbyzd129_0_600x600.jpg?v=1762273635
zoid,model_kit,USA Gundam Store,retailer,Zoids Advanced Zi AZ-12 Geno Breaker 1/72 Scale Model Kit,159.99,,,USD,New,https://www.usagundamstore.com/products/zoids-advanced-zi-az-12-geno-breaker-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/05577548-d9ec-457f-8f25-d4472f012c58_600x600.webp?v=1754567013
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model Gojulas Cannon Set Customize Parts Model Kit,53.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-gojulas-cannon-set-customize-parts-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/products/7adb0658-e4e1-4384-ab9c-3f0206417527_600x600.jpg?v=1759294215
zoid,model_kit,USA Gundam Store,retailer,Zoids Chaotic Century Highend Master Model Lightning Saix (Irvine Special 2000 -Recolor-) 1/72 Scale Model Kit,69.99,,,USD,New,https://www.usagundamstore.com/products/zoids-chaotic-century-highend-master-model-lightning-saix-irvine-special-2000-recolor-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/835a7477-25ad-41ec-b79b-ecad3e9ad1d9_600x600.webp?v=1765912066
zoid,model_kit,USA Gundam Store,retailer,Zoids Realize Model RMZ-013 Shield Liger Bang Special 1/100 Scale Model Kit,54.99,,,USD,New,https://www.usagundamstore.com/products/zoids-realize-model-rmz-013-shield-liger-bang-special-1-100-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/cf3de497-2b76-4394-9a69-04e212115577_600x600.webp?v=1754579096
zoid,model_kit,USA Gundam Store,retailer,Zoids ADVANCED Zi AZ-08 Molga 1/72 Scale Model Kit,39.99,,,USD,New,https://www.usagundamstore.com/products/zoids-az-08-molga-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/945673_11_c728aa38-b24f-4716-af11-943d0170ad0f_600x600.jpg?v=1762284329
zoid,model_kit,USA Gundam Store,retailer,Zoids Advanced Zi AZ-13 Canory Molga 1/72 Scale Model Kit,42.99,,,USD,New,https://www.usagundamstore.com/products/zoids-advanced-zi-az-13-canory-molga-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/e7390bb5-64a0-4ba1-a768-39ad9ccfe249_600x600.webp?v=1759946753
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model RZ-045 Salamander 1/72 Scale Model Kit,229.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-rz-045-salamander-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/94d39263-932d-4555-8ab5-c0d50bffb6ab_600x600.jpg?v=1753198143
zoid,model_kit,USA Gundam Store,retailer,Zoids ADVANCED Zi AZ-07 Death Saurer 1/72 Scale Model Kit,219.99,,,USD,New,https://www.usagundamstore.com/products/zoids-az-07-death-saurer-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/914877_1_0bd41648-8b26-45ed-abc9-6bec116b9a98_600x600.jpg?v=1762283495
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model EZ-036 Death Stinger 1/72 Scale Model Kit (Reissue),134.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-ez-036-death-stinger-1-72-scale-model-kit-reissue,https://cdn.shopify.com/s/files/1/0727/8355/files/ZD086R_deathstinger_04_600x600.jpg?v=1762282612
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model EZ027 Rev Raptor 1/72 Scale Model Kit,46.99,,,USD,New,https://www.usagundamstore.com/products/zoid-hmm-ez-027-rev-raptor,https://cdn.shopify.com/s/files/1/0727/8355/products/3e8e9e0a-bf39-45a6-8046-031622c64cd3_600x600.jpg?v=1762273818
zoid,model_kit,USA Gundam Store,retailer,Zoids Advanced Zi AZ-14 Liger Zero X 1/72 Scale Model Kit,119.99,,,USD,New,https://www.usagundamstore.com/products/zoids-advanced-zi-az-14-liger-zero-x-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/df49b8e4-4b98-4436-ba33-5338b0c0747c_600x600.webp?v=1771302309
zoid,model_kit,USA Gundam Store,retailer,Zoids Realize Model RMZ-014 Red Horn Styracosaurus Type 1/100 Scale Model Kit,47.99,,,USD,New,https://www.usagundamstore.com/products/zoids-realize-model-rmz-014-red-horn-styracosaurus-type-1-100-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/72120b1e-54e2-4f42-853e-7518c1e8d27b_600x600.webp?v=1759946564
zoid,model_kit,USA Gundam Store,retailer,Zoids Adamas Machina AM-Z01CP Berserk Fury Sturm ＆ Jagd Unit Model Kit Accessory Set,226.99,,,USD,New,https://www.usagundamstore.com/products/zoids-adamas-machina-am-z01cp-berserk-fury-sturm-jagd-unit-model-kit-accessory-set,https://cdn.shopify.com/s/files/1/0727/8355/files/1b4a8b29-d6a7-411e-8ab4-668d00bdde19_600x600.webp?v=1759946297
zoid,model_kit,USA Gundam Store,retailer,Zoids Advanced Zi AZ-02EX2 Liger Zero (Empire Ver.) 1/72 Scale Model Kit,97.99,,,USD,New,https://www.usagundamstore.com/products/zoids-advanced-zi-az-02ex2-liger-zero-empire-ver-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/f0ae6e2e-4563-4098-8169-a1ea2b6b94f8_600x600.webp?v=1757079718
zoid,model_kit,USA Gundam Store,retailer,Zoids x Patlabor Synergenex Series Hunter Wolf Patlabor Model Kit,39.99,,,USD,New,https://www.usagundamstore.com/products/zoids-x-patlabor-synergenex-series-hunter-wolf-patlabor-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/740c0360-66e2-446f-a09e-c7c098220d08_600x600.webp?v=1754567182
zoid,model_kit,USA Gundam Store,retailer,Neon Genesis Evangelion x Zoids T-Spark Xeno Rex Production Model-02 Model Kit,56.99,,,USD,New,https://www.usagundamstore.com/products/zoids-x-neon-genesis-evangelion-xeno-rex-production-model-02-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/30fbd402-57c4-48b0-bf1e-462fad42dcd9_600x600.webp?v=1762289022
zoid,model_kit,USA Gundam Store,retailer,Neon Genesis Evangelion x Zoids T-Spark Xeno Rex Test Type-01 Model Kit,56.99,,,USD,New,https://www.usagundamstore.com/products/zoids-x-neon-genesis-evangelion-xeno-rex-test-type-01-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/3c1d7c4e-af37-4097-8a70-fca304fdd26a_600x600.webp?v=1762289022
zoid,model_kit,USA Gundam Store,retailer,Zoids x Metamor Verse MV-01 Ao Kiriyama &amp; Blade Liger 1/10 Scale Model Kit,119.99,,,USD,New,https://www.usagundamstore.com/products/metamor-verse-x-zoids-mv-01-ao-kiriyama-blade-liger-1-10-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/19c05f84-0a83-4e0e-ad34-611a7d73aebf_600x600.webp?v=1762289021
zoid,model_kit,USA Gundam Store,retailer,Zoids Realize Model RMZ-012 Hell Cat Tirol 1/100 Scale Model Kit,34.99,,,USD,New,https://www.usagundamstore.com/products/zoids-realize-model-rmz-012-hell-cat-tirol-1-100-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/eb87f232-1d8c-470e-aeef-c91804548c0a_600x600.webp?v=1762289021
zoid,model_kit,USA Gundam Store,retailer,Zoids Realize Model RMZ-011 Geno Saurer (Raven Special Ver.) 1/100 Scale Model Kit,59.99,,,USD,New,https://www.usagundamstore.com/products/zoids-realize-model-rmz-011-geno-saurer-raven-special-1-100-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/50f9b117-afda-4840-a87d-a62c3a416854_600x600.webp?v=1762289019
zoid,model_kit,USA Gundam Store,retailer,Zoids Realize Model RMZ-010 Canoly Molga &amp; Hell Cat 1/100 Scale Model Kit,56.99,,,USD,New,https://www.usagundamstore.com/products/zoids-realize-model-rmz-010-canoly-molga-hell-cat-1-100-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/3bc78ea7-2854-44be-86f5-494c1756dacf_600x600.webp?v=1762288596
zoid,model_kit,USA Gundam Store,retailer,Zoids Advanced Zi AZ-11 Command Wolf 1/72 Scale Model Kit,78.99,,,USD,New,https://www.usagundamstore.com/products/zoids-advanced-zi-az-11-command-wolf-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/mk1cVYrg_600x600.jpg?v=1762288439
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model RZ-013 Cannon Tortoise (Marking Plus Ver.) 1/72 Scale Model Kit,47.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-rz-013-cannon-tortoise-marking-plus-ver-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/f947be6f-0a5a-425d-8b00-845fbdf4ef52_600x600.jpg?v=1762288163
zoid,model_kit,USA Gundam Store,retailer,Zoids Realize Model RMZ-009 Iron Kong (Guylos Color) 1/100 Scale Model Kit,84.99,,,USD,New,https://www.usagundamstore.com/products/zoids-realize-model-rmz-009-iron-kong-guylos-color-1-100-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/2f043e63-b44a-45fa-bd02-22492895350f_600x600.webp?v=1762287861
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model Panzer Unit for Liger Zero (Marking Plus Ver.) 1/72 Scale Accessory Kit (Reissue),38.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-liger-zero-panzer-unit-marking-plus-ver,https://cdn.shopify.com/s/files/1/0727/8355/files/7e1e0cde-92bf-41e0-aea7-d8f19c37ed41_600x600.webp?v=1762287841
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model RZ-041 Liger Zero Panzer (Marking Plus Ver.) 1/72 Scale Model Kit (Reissue),84.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-rz-041-liger-zero-panzer-marking-plus-ver,https://cdn.shopify.com/s/files/1/0727/8355/files/1c484496-8388-43ce-aa4a-fec2f402e966_600x600.webp?v=1762287840
zoid,model_kit,USA Gundam Store,retailer,Xenoblade Chronicles X Formula (Light Frame Base Doll) 1/48 Scale Model Kit,78.99,,,USD,New,https://www.usagundamstore.com/products/xenoblade-chronicles-x-formula-light-frame-base-doll-1-48-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/adfd2e83-85ea-471c-9e08-87a621b19adb_600x600.webp?v=1762287576
zoid,model_kit,USA Gundam Store,retailer,Zoids x Monster Hunter Synergenex Series Gatling Fox Mizutsune Model Kit,56.99,,,USD,New,https://www.usagundamstore.com/products/monster-hunter-x-zoids-gatling-fox-mizutsune-1-35-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/dba7e532-a55d-48fc-86d1-608378693dff_600x600.webp?v=1762287561
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model Schneider Unit for Liger Zero (Marking Plus Ver.) 1/72 Scale Accessory Kit,36.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-liger-zero-schneider-unit-marking-plus-ver,https://cdn.shopify.com/s/files/1/0727/8355/files/b09b9e4a-073e-4c4b-9f9a-72d811c86dda_600x600.webp?v=1762287126
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model RZ-041 Liger Zero Schneider (Marking Plus Ver.) 1/72 Scale Model Kit,80.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-rz-041-liger-zero-schneider-marking-plus-ver,https://cdn.shopify.com/s/files/1/0727/8355/files/25c187d9-93d5-4563-b528-cf5d84f5c2a8_600x600.webp?v=1762287126
zoid,model_kit,USA Gundam Store,retailer,Zoids Advanced Zi AZ-10 Sea Panther 1/72 Scale Model Kit,43.99,,,USD,New,https://www.usagundamstore.com/products/zoids-az-10-sea-panther-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/AZ_AZ-10PR01_600x600.jpg?v=1762287077
zoid,model_kit,USA Gundam Store,retailer,Zoids Realize Model RMZ-008 Command Wolf (Irvine Special) 1/100 Scale Model Kit,39.99,,,USD,New,https://www.usagundamstore.com/products/zoids-rmz-008-command-wolf-irvine-special-1-100-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/PR_RMZ008wite_600x600.jpg?v=1762287077
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model Jager Unit for Liger Zero (Marking Plus Ver.) 1/72 Scale Accessory Kit,36.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-liger-zero-jager-unit-marking-plus-ver,https://cdn.shopify.com/s/files/1/0727/8355/files/ZD147R_LZ_jagerunit_01_600x600.jpg?v=1762287012
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model RZ-041 Liger Zero Jager (Marking Plus Ver.) 1/72 Scale Model Kit,80.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-rz-041-liger-zero-jager-marking-plus-ver,https://cdn.shopify.com/s/files/1/0727/8355/files/3e4b9c82-6e63-4f6f-aa94-d1e25dda5e23_600x600.webp?v=1762287010
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model EZ-006 Molga Full Option Set 1/72 Scale Model Kit,64.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-ez-006-molga-full-option-set-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/456621e8-76f7-415f-a23e-3e6b0ef71f23_600x600.jpg?v=1762286343
zoid,model_kit,USA Gundam Store,retailer,Zoids ADVANCED Zi AZ-09 Geno Saurer 1/72 Scale Exclusive Model Kit,109.99,,,USD,New,https://www.usagundamstore.com/products/zoids-advanced-zi-az-09-geno-saurer-1-72-scale-exclusive-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/a043ccfc-11c0-42c0-ada0-7b9b517fa986_600x600.webp?v=1762286272
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model RZ-009 Command Wolf AC &amp; LC (Marking Plus Ver.) 1/72 Scale Model Kit,69.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-rz-009-command-wolf-ac-lc-marking-plus-ver-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/dbb9e2c2-b63b-474d-a9b6-5279bdbf60fd_600x600.webp?v=1762285859
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model RMZ-12 Guysack (Former Republic Ver.) 1/72 Scale Model Kit,55.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-rmz-12-guysack-former-republic-ver-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/945b3cfe-44ad-45d7-ab1e-8d21d8861965_600x600.jpg?v=1762285550
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model DPZ-10 Dark Horn (Marking Plus Ver.) 1/72 Scale Model Kit,119.99,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-dpz-10-dark-horn-marking-plus-ver-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/5145784e-86a6-4239-901a-8bbfa4b8aa48_600x600.jpg?v=1762285549
zoid,model_kit,USA Gundam Store,retailer,Zoids Highend Master Model EZ-049 Sturm Tyrann (Berserk Unit) 1/72 Scale Model Kit,115.49,,,USD,New,https://www.usagundamstore.com/products/zoids-highend-master-model-ez-049-sturm-tyrann-berserk-unit-1-72-scale-model-kit,https://cdn.shopify.com/s/files/1/0727/8355/files/b3660005-61e9-4ad3-b388-7749163f7772_600x600.webp?v=1762285549
